,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
46,178.4188666343689,1.2862732969650361,5.390244642893474,0.09054348797726344,0.6,0.05,10,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.001363172079436481,-0.0014659769367426634,-0.001352998660877347,-0.001394049225685497,5.1029869192707333e-05,6,-0.00028397783171385527,-0.000283615110674873,-0.0002809030993375927,-0.00028283201390877366,1.3719633632658723e-06
47,187.15170454978943,1.571833659988915,5.945997873942058,0.26654243517821774,0.6,0.05,10,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.0014107180759310722,-0.0015400489792227745,-0.001416171551682055,-0.0014556462022786338,5.972328784404178e-05,16,-0.00016174701158888638,-0.00016949328710325062,-0.00016491572023369372,-0.00016538533964194357,3.1797906511344903e-06
48,152.54155548413596,3.0722665346391507,6.552726109822591,0.3206580656564272,0.6,0.05,10,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.001411661971360445,-0.0015389740001410246,-0.0014151065843179822,-0.001455247518606484,5.922026186040349e-05,15,-0.0006270242156460881,-0.0006232739542610943,-0.0006123333587311208,-0.0006208771762127677,6.232373971648136e-06
49,230.28977139790854,7.373273571516442,6.651132345199585,0.0580452108971992,0.6,0.05,10,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.001326509052887559,-0.0014179721474647522,-0.0013104506069794297,-0.001351643935777247,4.735709852100991e-05,4,-0.00022196075587999076,-0.00021827081218361855,-0.00021938802092336118,-0.00021987319632899016,1.5449848977190007e-06
50,225.96223600705466,2.0034587708222404,6.427398125330607,0.09729385571198684,0.6,0.05,10,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.0013879004400223494,-0.0015089467633515596,-0.0013960541691631079,-0.0014309671241790056,5.5240316912176283e-05,12,-0.00013785272312816232,-0.00014361008652485907,-0.0001455891178920865,-0.00014235064251503596,3.28152407642423e-06
51,178.40696787834167,0.07418118980581849,6.876619021097819,0.14220469218435466,0.6,0.05,10,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.0013626085128635168,-0.0014759356854483485,-0.0013760993024334311,-0.001404881166915099,5.0544098262796685e-05,9,-0.0005265724030323327,-0.0005240744212642312,-0.000514995597768575,-0.0005218808073550463,4.97423773159729e-06
52,276.2087547779083,1.4359322340899572,7.609695831934611,0.17234699006763743,0.6,0.05,10,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0012937129940837622,-0.0013766371412202716,-0.0012868379708379507,-0.0013190627020473282,4.080791198380394e-05,2,-0.00017165708413813263,-0.0001658125693211332,-0.00017532581114210188,-0.00017093182153378925,3.9174776638377174e-06
53,291.86575508117676,17.013636493833413,8.572372277577719,1.142146585902354,0.6,0.05,10,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.0013684697914868593,-0.001483606523834169,-0.0013778797583654523,-0.0014099853578954935,5.2199578062097646e-05,10,-0.00011664161138469353,-0.00011733368592103943,-0.00012511067325249314,-0.0001196953235194087,3.839639856347457e-06
54,36.216223319371544,0.7583215752983697,0.6141316095987955,0.07823510050836598,0.6,0.1,3,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.002714000176638365,-0.0029966651927679777,-0.0027299232315272093,-0.0028135295336445174,0.00012965952375661036,49,-0.002503680530935526,-0.0024405005387961864,-0.0025136335752904415,-0.0024859382150073848,3.238520843006359e-05
55,54.185833056767784,0.4580520835405121,0.56004532178243,0.027209728259554606,0.6,0.1,3,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.0026743458583950996,-0.002941132988780737,-0.002655621152371168,-0.002757033333182335,0.00013040236717562132,46,-0.002394011477008462,-0.0023025423288345337,-0.002356621203944087,-0.002351058336595694,3.754872733544927e-05
