,target,params
84,-0.0031641630275725456,"{'colsample_bytree': 0.99, 'learning_rate': 0.01, 'max_depth': 3.0, 'n_estimators': 436.4266678229837, 'reg_lambda': 19.551692859382445, 'subsample': 0.2}"
85,-0.003493026239003777,"{'colsample_bytree': 0.6358172066585521, 'learning_rate': 0.014900967930579285, 'max_depth': 9.955650691862019, 'n_estimators': 457.9926852229128, 'reg_lambda': 10.042920168361443, 'subsample': 0.5834303040909684}"
86,-0.002701282651915738,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 373.40905678176165, 'reg_lambda': 10.0, 'subsample': 0.2}"
87,-0.002350833052198225,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 482.872937899846, 'reg_lambda': 24.318466290262982, 'subsample': 1.0}"
88,-0.002932735524044149,"{'colsample_bytree': 0.99, 'learning_rate': 0.01, 'max_depth': 10.0, 'n_estimators': 438.6256191587809, 'reg_lambda': 10.0, 'subsample': 1.0}"
89,-0.002400144114168702,"{'colsample_bytree': 0.8561943344743016, 'learning_rate': 0.06286024986867206, 'max_depth': 9.854326399581986, 'n_estimators': 375.9541619767215, 'reg_lambda': 17.373190389869155, 'subsample': 0.7855923461771503}"
90,-0.0023540571183585553,"{'colsample_bytree': 0.8477685359267628, 'learning_rate': 0.09871870487946992, 'max_depth': 9.874001702180365, 'n_estimators': 499.5955042811129, 'reg_lambda': 19.279963320308426, 'subsample': 0.315009958682536}"
91,-0.002525038188695379,"{'colsample_bytree': 0.7601560237335834, 'learning_rate': 0.07390835124105223, 'max_depth': 3.590236675999033, 'n_estimators': 497.7885294451627, 'reg_lambda': 15.326252379928873, 'subsample': 0.8758832856655483}"
92,-0.0023851661209396183,"{'colsample_bytree': 0.9154585856846243, 'learning_rate': 0.05862865391688858, 'max_depth': 3.190721277155153, 'n_estimators': 451.1322064162387, 'reg_lambda': 29.708398333579556, 'subsample': 0.9949738416316063}"
93,-0.0023346763204214025,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 377.61960238278124, 'reg_lambda': 23.537644571253765, 'subsample': 0.700564984891002}"
94,-0.002396419880648952,"{'colsample_bytree': 0.9571859985935751, 'learning_rate': 0.05098755726404823, 'max_depth': 9.974317944595002, 'n_estimators': 300.2609643579647, 'reg_lambda': 26.884997454962846, 'subsample': 0.636393588161428}"
95,-0.0023057535316395646,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 443.30000099249634, 'reg_lambda': 30.0, 'subsample': 0.2594380548588461}"
96,-0.0028141343206491572,"{'colsample_bytree': 0.904162479186686, 'learning_rate': 0.01769399256347818, 'max_depth': 9.757439498647017, 'n_estimators': 360.3769226736839, 'reg_lambda': 10.076744665629281, 'subsample': 0.41454541213819296}"
97,-0.002689920082277095,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 427.9912659254006, 'reg_lambda': 10.0, 'subsample': 1.0}"
98,-0.003434850037931689,"{'colsample_bytree': 0.99, 'learning_rate': 0.01, 'max_depth': 3.0, 'n_estimators': 362.2414180877003, 'reg_lambda': 18.663313665342198, 'subsample': 0.8177928264781801}"
99,-0.003005435377939686,"{'colsample_bytree': 0.99, 'learning_rate': 0.01, 'max_depth': 10.0, 'n_estimators': 492.69107498279766, 'reg_lambda': 21.016250773521783, 'subsample': 0.2}"
100,-0.002697660250126938,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 483.3698943920796, 'reg_lambda': 16.773732643665475, 'subsample': 1.0}"
101,-0.002396518185471434,"{'colsample_bytree': 0.8522326150820532, 'learning_rate': 0.08800606738855464, 'max_depth': 3.15039623284385, 'n_estimators': 300.2164208190364, 'reg_lambda': 29.67511127578524, 'subsample': 0.36595220371239456}"
102,-0.0024366450711817184,"{'colsample_bytree': 0.8256559395227145, 'learning_rate': 0.06060065895665957, 'max_depth': 9.753104053097772, 'n_estimators': 488.1020232161371, 'reg_lambda': 10.038114743663563, 'subsample': 0.6588618541214097}"
103,-0.003094671131571873,"{'colsample_bytree': 0.6, 'learning_rate': 0.027931833841109345, 'max_depth': 3.0, 'n_estimators': 347.4399654153885, 'reg_lambda': 10.0, 'subsample': 1.0}"
104,-0.002371058837743969,"{'colsample_bytree': 0.9039878651513905, 'learning_rate': 0.09587881551035449, 'max_depth': 9.87925741511306, 'n_estimators': 483.931324768191, 'reg_lambda': 29.902559073343784, 'subsample': 0.3794915155566392}"
